EAR,MAR,TIME
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.15219887012960603,1.0095200215585751,13:10:43.668226
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.15219887012960603,1.0095200215585751,13:10:43.668226
0.1863416944162704,0.7532462984127105,13:10:43.927117
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.15219887012960603,1.0095200215585751,13:10:43.668226
0.1863416944162704,0.7532462984127105,13:10:43.927117
0.1535115620308689,1.1377438871055607,13:10:44.201476
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.15219887012960603,1.0095200215585751,13:10:43.668226
0.1863416944162704,0.7532462984127105,13:10:43.927117
0.1535115620308689,1.1377438871055607,13:10:44.201476
0.1881533094129419,1.2453355359118214,13:10:44.465290
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.15219887012960603,1.0095200215585751,13:10:43.668226
0.1863416944162704,0.7532462984127105,13:10:43.927117
0.1535115620308689,1.1377438871055607,13:10:44.201476
0.1881533094129419,1.2453355359118214,13:10:44.465290
0.16032609952534993,1.2782495818241366,13:10:44.718611
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
0.25087068616851615,0.4543792019456608,13:10:37.421410
0.30953663620028826,0.45647536980700076,13:10:37.749049
0.29324101385230705,0.5522315617008502,13:10:38.087144
0.29132553887334744,0.46601354625839153,13:10:38.413276
0.301095278201991,0.5698294978201922,13:10:38.725961
0.2856585750171501,0.6324555320336759,13:10:39.047618
0.29417222557557904,0.4543792019456608,13:10:39.365317
0.2984085880948741,0.551014115875088,13:10:39.648076
0.2995855855117409,0.5602913213688016,13:10:39.929325
0.29408594367613444,0.6741632718009722,13:10:40.188628
0.3150812893841862,0.5930827552589828,13:10:40.458556
0.3169994614165317,0.42394490687449665,13:10:40.721853
0.23100408865155503,0.6481878316625653,13:10:40.997405
0.3170045374686501,0.41231056256176607,13:10:41.275935
0.2655470452415236,0.7924177463917054,13:10:41.541223
0.26948314693724656,0.7731861102820858,13:10:41.818482
0.16997880900615156,0.8246211251235321,13:10:42.110789
0.17817716327700442,0.6384610114054564,13:10:42.376130
0.16486868177056535,0.704737854124365,13:10:42.633855
0.17722789377496562,0.6384610114054564,13:10:42.884314
0.1357747254373129,1.080351846537293,13:10:43.148604
0.1380128854171653,0.9718378793459733,13:10:43.405917
0.15219887012960603,1.0095200215585751,13:10:43.668226
0.1863416944162704,0.7532462984127105,13:10:43.927117
0.1535115620308689,1.1377438871055607,13:10:44.201476
0.1881533094129419,1.2453355359118214,13:10:44.465290
0.16032609952534993,1.2782495818241366,13:10:44.718611
0.1428296821624621,1.0381704086476347,13:10:44.977919
0.26704294391837324,0.3310035531933583,13:10:19.290372
0.18565657039776173,0.2159569554873025,13:10:19.707384
0.27520073806170076,0.5066013009061856,13:10:19.981116
0.26531769783305914,1.7,13:10:20.250787
0.31111208127744283,0.41231056256176607,13:10:31.136933
0.29505591323193614,0.539934634239519,13:10:31.418687
0.3080508815339093,0.3482553648651473,13:10:31.691956
0.30116601384502095,0.41231056256176607,13:10:31.959241
0.2934731753004224,0.4448410254942702,13:10:32.232510
0.29146737347303475,0.5099019513592784,13:10:32.497801
0.3221769785966025,0.47737148842677435,13:10:32.763091
0.29490548007691886,0.5754848191396408,13:10:33.039378
0.2859449734482631,0.6179665049766065,13:10:33.311623
0.3010738742256557,0.48690966487816495,13:10:33.576944
0.2919270855115246,0.12761423749153966,13:10:33.842264
0.29081054633881154,0.1414213562373095,13:10:34.123603
0.2740623905701883,0.12761423749153966,13:10:34.388895
0.32060368845338033,0.1414213562373095,13:10:34.657176
0.2738442352245578,0.0804737854124365,13:10:34.933645
0.28671157631597866,0.11380711874576983,13:10:35.207518
0.2804036194870909,0.20786893258332634,13:10:35.475072
0.2884175529345492,0.18834271799576283,13:10:35.754846
0.27428806671462175,0.0804737854124365,13:10:36.025230
0.2875219575598557,0.20786893258332634,13:10:36.294098
0.2977401202577403,0.18240453183331934,13:10:36.574348
0.27369698227258643,0.5101629223169556,13:10:36.851340
0.2767516627494101,0.6492795220833485,13:10:37.109062
